Genes,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,geneID
Up-regulated,GO:0043903,regulation of biological process involved in symbiotic interaction,21/2667,53/16344,4.155790488194053e-5,9.680069797305133e-4,TRIM31/CXCL8/CXCL6/CH25H/PTX3/GSN/F2RL1/FCN1/TRIM22/CIITA/TRIM59/ITGAV/LTF/HLA-DRB1/LGALS9/TRIM10/TMPRSS2/CD74/TRIM5/TRIM68/P4HB
Up-regulated,GO:1905523,positive regulation of macrophage migration,13/2667,25/16344,4.1897279048627516e-5,9.721146885874159e-4,TREM2/SLAMF1/THBS1/MMP14/C5AR1/CCL5/CCL3/IL34/TRPV4/MDK/CX3CR1/CSF1/AKIRIN1
Up-regulated,GO:0007163,establishment or maintenance of cell polarity,59/2667,219/16344,4.2078652416248195e-5,9.725387765817363e-4,CRB2/CCL19/FOXJ1/CCL21/GSN/ALPK2/FAT1/SPINT2/SFRP5/AQP1/FERMT1/LRRC7/BRSK1/PTK7/CD3G/MAP1B/CCR7/SPN/SH3BP1/RIPOR2/DOCK8/MTCL1/CCL4/PARVG/MSN/WWC1/RAC2/SLC9A1/GJA1/DLG3/RHOF/PKHD1/NDE1/CAP2/ARF4/LLGL1/DOCK2/MARK2/CYTH3/GBF1/MAP4/RND3/RHOB/MYH9/ACTB/LMNA/ITGB1/ARPC5/SHTN1/DYNLT1/WDR1/CTNNA1/TTC8/CAP1/ACTR2/PARVA/ILK/ACTR3/CDC42
Up-regulated,GO:0071214,cellular response to abiotic stimulus,78/2667,311/16344,4.3121909043140265e-5,9.8898439855479e-4,CASP5/BDKRB2/MMP9/ITGB6/SOX9/ITGA2/AQP1/CLN3/MAPK13/COL1A1/EPO/MFAP4/CDKN1A/PTGS2/MMP2/CHEK1/MC1R/IL1B/TNFSF14/EGR1/TLR7/H2AW/AURKB/TIMP1/ECT2/CRYAB/CHEK2/NFATC4/TLR5/STK39/LRRC8E/HYAL3/POLH/CARD16/DDB2/TRPV4/TNFRSF10A/MYC/SLC9A1/RAD51AP1/IFI16/GJA1/RGS9/ARHGEF2/HSPA5/TLR8/PIEZO1/BAX/BRCA2/RELB/TP53INP1/YBX3/BARD1/BAK1/EIF2AK4/BAG3/INTS7/TSPO/CASP1/RAB11FIP5/ENG/FIGNL1/TP53BP1/PRKCD/PCNA/FAS/RHOB/HYAL2/YAP1/MDM2/CNN2/MAP3K1/CASP8/CASP2/BRCC3/TNFRSF10B/DNM2/NOC2L
Up-regulated,GO:0104004,cellular response to environmental stimulus,78/2667,311/16344,4.3121909043140265e-5,9.8898439855479e-4,CASP5/BDKRB2/MMP9/ITGB6/SOX9/ITGA2/AQP1/CLN3/MAPK13/COL1A1/EPO/MFAP4/CDKN1A/PTGS2/MMP2/CHEK1/MC1R/IL1B/TNFSF14/EGR1/TLR7/H2AW/AURKB/TIMP1/ECT2/CRYAB/CHEK2/NFATC4/TLR5/STK39/LRRC8E/HYAL3/POLH/CARD16/DDB2/TRPV4/TNFRSF10A/MYC/SLC9A1/RAD51AP1/IFI16/GJA1/RGS9/ARHGEF2/HSPA5/TLR8/PIEZO1/BAX/BRCA2/RELB/TP53INP1/YBX3/BARD1/BAK1/EIF2AK4/BAG3/INTS7/TSPO/CASP1/RAB11FIP5/ENG/FIGNL1/TP53BP1/PRKCD/PCNA/FAS/RHOB/HYAL2/YAP1/MDM2/CNN2/MAP3K1/CASP8/CASP2/BRCC3/TNFRSF10B/DNM2/NOC2L
Up-regulated,GO:0070555,response to interleukin-1,40/2667,132/16344,4.3611759034749224e-5,9.96386663311148e-4,CCL20/CHI3L1/CXCL8/CCL19/NLRP7/ZBP1/SOX9/CCL21/MAPK13/CCL18/EPO/AQP4/MMP2/HAS2/IL1B/EGR1/CCL2/ADAMTS12/SRC/GBP2/CCL4/CCL5/HYAL3/CCL3/PYCARD/DAB2IP/MYC/PTGIS/INHBB/LGALS9/ANXA1/ADAMTS7/ZNF675/IRAK3/GBP1/HYAL2/SIRPA/RIPK2/RPS6KA4/YTHDC2
Up-regulated,GO:0048525,negative regulation of viral process,29/2667,85/16344,4.512552608364252e-5,0.0010270363054838182,TRIM31/CH25H/PTX3/APOBEC3H/GSN/APOBEC3B/APOBEC3A/FCN1/CIITA/TNF/TRIM59/STAT1/APOBEC3D/TRIM15/CCL5/APOBEC3C/LTF/IFI16/APOBEC3G/ISG20/TRIM10/OAS3/ZFP36/ZNFX1/TRIM5/FAM111A/TRIM32/IFIT5/TASOR
Up-regulated,GO:0032623,interleukin-2 production,23/2667,61/16344,4.6241129251067e-5,0.001044453991379214,VTCN1/NAV3/IRF4/RUNX1/IL1B/CCR2/CD3E/CD28/CARD11/CD34/PRKCQ/CLEC7A/SASH3/CD83/ANXA1/PDE4D/PTPRC/HDAC7/GBP1/ZFP36/TNFAIP3/RIPK2/EZR
Up-regulated,GO:0032663,regulation of interleukin-2 production,23/2667,61/16344,4.6241129251067e-5,0.001044453991379214,VTCN1/NAV3/IRF4/RUNX1/IL1B/CCR2/CD3E/CD28/CARD11/CD34/PRKCQ/CLEC7A/SASH3/CD83/ANXA1/PDE4D/PTPRC/HDAC7/GBP1/ZFP36/TNFAIP3/RIPK2/EZR
Up-regulated,GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,33/2667,102/16344,4.746898475671558e-5,0.0010641261507680262,LEP/TREM2/SOX9/PDGFA/ROR2/F2RL1/PIP5K1B/PDGFD/RASGRP1/TGFB2/PDGFRA/CD28/SEMA4D/TNF/BTN2A2/SRC/CCL5/FLT3/UNC5B/SERPINE2/NTRK2/DAB2IP/PTPN13/FGR/DCN/HGF/PDGFRB/ANGPT1/IL18/PIK3IP1/PPARD/CBL/PTPN6
Up-regulated,GO:0033209,tumor necrosis factor-mediated signaling pathway,33/2667,102/16344,4.746898475671558e-5,0.0010641261507680262,EDA2R/TNFRSF13C/SPHK1/F2RL1/TNFRSF17/TRAF1/BIRC3/PLVAP/TNF/STAT1/GAS6/TRAIP/KRT18/CARD16/PYCARD/SYK/TRAF5/GSTP1/NOL3/CCDC3/CASP4/TNFSF13B/CASP1/ZNF675/TMSB4X/FAS/TNFAIP3/EXT1/CASP8/PIAS3/TRIM32/ACTN4/ILK
Up-regulated,GO:0030336,negative regulation of cell migration,68/2667,263/16344,4.76798384187424e-5,0.0010648497246852468,DDT/TACSTD2/THY1/DPEP1/CCL21/SERPINE1/CD200/ADTRP/WNT4/STAP1/ADGRG1/EPPK1/CLDN19/NAV3/RGCC/STC1/SLAMF8/PODN/JAG1/CCN3/EMILIN2/SLIT2/PADI2/CCL2/MMP28/BCL2/TIMP1/TNF/THBS1/DPYSL3/COL3A1/RIPOR2/CCL28/PRKG1/CYGB/TGFB1/DAB2IP/KLF4/DCN/MCTP1/SULF1/MITF/GJA1/ROBO1/ADAMTS9/SINHCAF/STAT3/TP53INP1/TPM1/VCL/ARHGAP4/GNA12/CX3CR1/EMILIN1/VASH1/PTPRU/PPARD/CD74/ENG/SRGAP2C/CDH1/CALR/ATP2B4/RHOB/HYAL2/CNN2/RAP2B/SP100
Up-regulated,GO:0043299,leukocyte degranulation,26/2667,73/16344,4.7915620948167794e-5,0.0010661225660967334,F2RL1/PTGDS/RASGRP1/ADGRE2/CCR2/ANXA3/GATA2/LAT/CORO1A/STXBP1/CCL3/PIK3CG/SYK/RAC2/FGR/ITGAM/UNC13D/ITGB2/LGALS9/SPI1/LAT2/PIK3CD/HCK/CBL/C12orf4/AP1G1
Up-regulated,GO:0061756,leukocyte adhesion to vascular endothelial cell,19/2667,46/16344,4.857533741644144e-5,0.001076783408974871,LEP/CCL21/CHST4/CCR2/TNF/ITGA4/SPN/FUT4/ALOX5/CCL28/MDK/KLF4/ITGB2/CX3CR1/SELL/CHST2/EXT1/ITGB1/NFAT5
Up-regulated,GO:0002697,regulation of immune effector process,83/2667,337/16344,4.981727849972581e-5,0.001100223821088389,LEP/CXCL6/CCL19/MZB1/FOXJ1/SLC22A13/TREM2/CR2/INAVA/CD40LG/F2RL1/STAP1/CLCF1/LGALS3/FCN1/SEMA7A/SLAMF8/RASGRP1/IL7R/TGFB2/IRF4/JAK3/FFAR2/SLAMF1/IL1B/ADGRE2/CCR2/RIPK3/IL4I1/CD28/GATA2/TNF/CD96/EPHB2/PLA2G5/TFRC/STXBP1/GPRC5B/ATAD5/CLEC7A/SYK/RAC2/TGFB1/PTPN22/CGAS/FGR/ITGAM/SPON2/IL12RB1/SASH3/UNC13D/SLAMF6/WAS/ANGPT1/ITGB2/IL18/HLA-DRB1/LGALS9/ANXA1/SERPINB9/PTPRC/CX3CR1/ICAM1/TGFB3/HK1/SPI1/GPI/HLA-A/CD74/LACC1/TP53BP1/IRAK3/HLA-DMB/CD59/MSH2/RIPK2/C12orf4/PTPN6/MR1/STX7/DDX21/MLH1/AP1G1
Up-regulated,GO:2000508,regulation of dendritic cell chemotaxis,8/2667,11/16344,5.1501477359399304e-5,0.0011332225442586643,CCL21/SLAMF8/SLAMF1/CCR7/GAS6/LGALS9/SPI1/CALR
Up-regulated,GO:0030574,collagen catabolic process,17/2667,39/16344,5.30955667317592e-5,0.0011593900988839437,FAP/MMP7/MMP9/MMP24/ADAMTS3/MMP25/MMP2/MMP16/CTSK/MMP23B/MMP28/MMP19/MMP14/MRC2/VSIR/ADAMTS2/ITGB1
Up-regulated,GO:0048246,macrophage chemotaxis,17/2667,39/16344,5.30955667317592e-5,0.0011593900988839437,DDT/STAP1/LGALS3/SLAMF8/EDN2/SLAMF1/CCL2/MMP28/THBS1/C5AR1/CCL5/CCL3/IL34/TRPV4/MDK/CSF1/AKIRIN1
Up-regulated,GO:0050792,regulation of viral process,44/2667,151/16344,5.327400420831805e-5,0.0011593900988839437,TRIM31/CXCL8/CH25H/PTX3/APOBEC3H/GSN/APOBEC3B/APOBEC3A/FCN1/CXCR4/CD28/BCL2/TRIM22/CIITA/TNF/TRIM59/STAT1/TOP2A/APOBEC3D/KPNA2/TRIM15/CCL5/APOBEC3C/LTF/IFI16/APOBEC3G/ISG20/HLA-DRB1/LGALS9/TRIM10/OAS3/TMPRSS2/CD74/ZFP36/ZNFX1/PPIH/TRIM5/TRIM68/DYNLT1/FAM111A/TRIM32/IFIT5/TASOR/P4HB
Up-regulated,GO:2001234,negative regulation of apoptotic signaling pathway,58/2667,216/16344,5.3846673911132545e-5,0.001167591696480303,PDX1/BDKRB2/MMP9/MUC1/EYA2/PF4/ACKR3/SERPINE1/WNT4/LGALS3/GDNF/MAPK8IP2/EPO/PTGS2/IL1B/HELLS/BCL2/PLAUR/TNF/THBS1/SRC/FAIM/ITGA6/UNC5B/ATAD5/ITGAV/GSTP1/HGF/CD44/NOL3/ARHGEF2/BAX/YBX3/ITPRIP/HYOU1/CX3CR1/ICAM1/CD74/IL7/FIGNL1/TNFAIP3/YAP1/MDM2/PSME3/WFS1/TMBIM1/LMNA/RRM2B/PEA15/RB1/TRIM32/CTNNA1/PIK3CB/SELENOS/PTPN1/PSMD10/MCL1/NOC2L
Up-regulated,GO:0060284,regulation of cell development,108/2667,465/16344,5.811250352053131e-5,0.0012555248496120587,POU4F1/DCC/TP73/SPINT1/SPP1/LIF/TREM2/TACSTD2/THY1/EGR2/E2F1/SOX8/BCL11A/SEMA3E/SEMA3G/CLCF1/BHLHE41/SEMA7A/SLAMF8/FZD3/PAK3/TENM4/RNF112/HAS2/CXCR4/FBLN1/IL1B/SEMA3C/HEYL/SLIT2/MAP1B/WDR62/PRTG/BCL2/SMARCD3/SEMA4D/PLXNC1/TNF/FBN1/XRCC2/ID4/FLNA/EPHB2/HOXB3/FAIM/EZH2/NIBAN2/NFATC4/SEMA3D/ADGRA2/NEDD9/SERPINE2/IL34/CLEC7A/NTRK2/MDK/TGFB1/SEMA4F/LTF/SEMA4A/MYC/PDE5A/TRPV2/UNC13D/DMTN/ROBO1/MYADM/FRZB/CASS4/NIN/MAP2/VCL/CDK5R1/ARHGAP4/CX3CR1/PLXNA1/PREX1/RCC2/YWHAH/TSPO/CARMIL1/DLL1/S100A10/DNAJB11/S1PR3/CALR/GBP1/LIMK1/CUL7/PRKDC/YAP1/SHTN1/DYNLT1/FBXW8/MTOR/TRIM32/CTNNA1/ZFYVE27/ACTR2/NAP1L1/ACTN4/P4HB/CAPRIN1/DNM2/ILK/ARPC2/GORASP1/CDC42
Up-regulated,GO:0051235,maintenance of location,78/2667,314/16344,6.103592542120989e-5,0.0013139249938147097,LEP/GP1BB/CCL19/MDFI/TREM2/THY1/MCOLN3/CEMIP/CCL21/GSN/SCIN/CD19/CXCL10/CXCL9/FKBP1B/KDELR3/CACNA1C/JSRP1/LCN2/CRP/B4GALNT1/FFAR2/IL1B/S100A9/MCOLN2/S100A8/CXCL11/CCR7/TNF/FBN1/RYR1/TRPM2/FLNA/ITPR3/LCK/CORO1A/CDS1/IKBKE/CCR5/ANK3/PRKCE/CCL3/ITGAV/CPT1A/HK2/NOL3/HSPA5/LDAF1/ITPR1/PLCG1/BAX/PDE4D/PTPRC/BARD1/RNF213/TMSB10/PML/PPARD/TSPO/RANGAP1/HK1/SRGN/SELENON/NFKBIE/CALR/TMSB4X/ITGB3/CCDC88A/VPS13C/PTPN6/YWHAB/RASA3/ARL2/ARL2BP/HSP90B1/PSMD10/SLC30A7/SP100
Up-regulated,GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling,26/2667,74/16344,6.251492337226483e-5,0.0013409226189525726,LEP/TREM2/SOX9/PDGFA/ROR2/F2RL1/PDGFD/TGFB2/PDGFRA/CD28/SEMA4D/TNF/SRC/CCL5/FLT3/UNC5B/NTRK2/FGR/DCN/HGF/PDGFRB/ANGPT1/IL18/PPARD/CBL/PTPN6
Up-regulated,GO:0071260,cellular response to mechanical stimulus,25/2667,70/16344,6.316152763031677e-5,0.001349936162220713,CASP5/SOX9/ITGA2/AQP1/COL1A1/PTGS2/CHEK1/IL1B/TNFSF14/TLR7/TLR5/TNFRSF10A/SLC9A1/TLR8/PIEZO1/BAK1/BAG3/CASP1/ENG/FAS/CNN2/MAP3K1/CASP8/CASP2/TNFRSF10B
Up-regulated,GO:0070588,calcium ion transmembrane transport,73/2667,290/16344,6.584347223610638e-5,0.0014022308033710797,CACNA1E/GP1BB/CCL19/CACNA1I/NALCN/ADRA2A/THY1/MCOLN3/CEMIP/CCL21/P2RX1/TRPC4/CD19/CXCL10/CXCL9/TRPV6/FKBP1B/NALF2/CACNA1C/JSRP1/CACNA2D3/HSPA2/NALF1/RRAD/TRPV3/ATP2A3/GEM/MCOLN2/CXCL11/CACNA2D1/GPR35/ANXA2/CACNB3/CCR7/RYR1/TRPM2/ITPR3/LCK/CORO1A/SLC35G1/GAS6/BHLHA15/MCUB/CRACR2A/CCR5/PRKCE/CCL3/PIK3CG/TRPV4/ITGAV/SLC9A1/CACNA1D/TRPV2/NOL3/ITPR1/CACHD1/PLCG1/BAX/SLC24A3/PDE4D/PTPRC/ORAI2/G6PD/SELENON/ATP2B4/TMEM165/ATP2A2/SEC61A1/PSEN2/PTPN6/RASA3/AHNAK/MICU2
Up-regulated,GO:0008064,regulation of actin polymerization or depolymerization,45/2667,157/16344,6.826230320673047e-5,0.0014459717551935898,BAIAP2L2/CCL21/GSN/SCIN/F2RL1/CRACD/SPTBN5/CIT/PAK3/CAPG/SLIT2/IQANK1/CDC42EP3/CCR7/KIRREL1/CDC42EP5/SH3BP1/SPTB/CORO1A/FMN1/PRKCE/PYCARD/PLEKHG2/DMTN/WAS/MYADM/ARPC1B/VASP/TMSB10/CARMIL1/HIP1R/SPTAN1/SWAP70/TMSB4X/NCK2/PRKCD/HCK/LIMA1/ARPC5/COTL1/MTOR/WDR1/FLII/ARPC3/ARPC2
Up-regulated,GO:0031532,actin cytoskeleton reorganization,34/2667,108/16344,6.838236373714445e-5,0.0014459717551935898,BAIAP2L2/PDLIM4/GSN/SEMA3E/STAP1/CLDN19/FGF7/PTK7/PDGFRA/MICALL2/CDC42BPG/ANTXR1/EFS/TRPM2/FLNA/THSD7A/PARVG/NEDD9/TRPV4/MDK/HMCN1/DMTN/CASS4/ANXA1/CARMIL1/HCK/MYH9/DAPK3/BCAR1/EZR/PTPN1/PARVA/TJP1/CDC42
Up-regulated,GO:0048146,positive regulation of fibroblast proliferation,19/2667,47/16344,6.914640248219596e-5,0.0014569611236796272,EREG/E2F1/PDGFA/AQP1/SPHK1/CDC6/PDGFD/CDKN1A/PDGFRA/CCNA2/S100A6/JUN/GAS6/MYC/PDGFRB/PML/CD74/CTC1/ZMIZ1
Up-regulated,GO:0061326,renal tubule development,30/2667,91/16344,6.97370127777695e-5,0.0014642317154712659,GPC3/WNT9B/ADAMTS16/CD24/LIF/TACSTD2/SOX9/SOX8/WNT2B/OSR1/WNT4/NPNT/GDNF/JAG1/HEYL/BCL2/COL4A1/PROM1/STAT1/FMN1/MYC/LAMA5/KLHL3/HNF1B/DLL1/YAP1/MAGED1/TTC8/WWTR1/ILK
Up-regulated,GO:0042063,gliogenesis,69/2667,271/16344,7.066468808606508e-5,0.0014785036317796704,TP73/LAMC3/SPINT1/LIF/TREM2/EGR2/SOX9/E2F1/SOX8/ROR2/TRPC4/LEF1/MMP24/STAP1/ADGRG1/CLCF1/SOX4/TSPAN2/TENM4/TGFB2/RNF112/APCDD1/CNTNAP1/SH3TC2/CXCR4/IL1B/S100A9/CCR2/S100A8/CCL2/MXRA8/FPR2/TNF/ID4/CSPG4/ITGB4/HDAC11/MMP14/EZH2/C5AR1/VIM/SERPINE2/CCL3/IL34/NTRK2/MDK/TGFB1/DAB2IP/ABCA2/MYC/TNFRSF21/LAMB1/ANXA1/STAT3/NDN/CDK5R1/CX3CR1/TSPO/DLL1/SRGAP2C/CSF1/LAMB2/IFNGR1/ZMIZ1/CSK/MTOR/WDR1/ILK/PTPN11
Up-regulated,GO:0003094,glomerular filtration,13/2667,26/16344,7.129630166324781e-5,0.0014865029609019116,IGHA1/IGHA2/IGKV3-20/JCHAIN/F2RL1/GJA5/TMEM63C/SULF2/CD34/KIRREL1/GAS6/MCAM/SULF1
Up-regulated,GO:0045621,positive regulation of lymphocyte differentiation,33/2667,104/16344,7.309870132180736e-5,0.0015152004364597572,CCL19/LEF1/SOX4/RASGRP1/IL7R/CD27/RUNX1/GLI2/IL4I1/BTN2A2/MMP14/SOCS1/GAS6/VSIR/ZAP70/SYK/RUNX3/MDK/IL12RB1/SASH3/CD83/ADAM8/IL18/HLA-DRB1/LGALS9/ANXA1/PTPRC/CD74/IL7/INPP5D/PRKDC/RIPK2/ZMIZ1
Up-regulated,GO:0010950,positive regulation of endopeptidase activity,46/2667,162/16344,7.318090318638438e-5,0.0015152004364597572,COL4A3/GSN/P2RX1/F3/NLRP2/ATP2A3/S100A9/S100A8/CCN1/BBC3/TNF/MEFV/LCK/NLRP12/EGLN3/CCN2/APH1B/VSIR/PYCARD/CLEC7A/SYK/MYC/IFI16/ROBO1/PERP/LGALS9/BAX/STAT3/BAK1/RPS27L/PML/CASP1/HIP1R/PSMD14/FAS/CTSD/APAF1/RIPK2/PSME3/EIF2AK3/CYCS/IFT57/CASP8/VCP/CASP2/AKIRIN2
Up-regulated,GO:0001771,immunological synapse formation,9/2667,14/16344,7.378560433344669e-5,0.001522434458963123,CCL19/CCL21/LGALS3/CD6/CCR7/DOCK8/MSN/DOCK2/NCK2
Up-regulated,GO:1902903,regulation of supramolecular fiber organization,88/2667,366/16344,7.632183244706559e-5,0.0015693347823512141,STMN2/TUBB4A/TREM2/TACSTD2/BAIAP2L2/CCL21/GSN/SCIN/AEBP1/F2RL1/WNT4/MAP1A/CRACD/SPTBN5/NAV3/RGCC/CIT/PAK3/CLIP3/RGS4/CAPG/SLIT2/MAP1B/IQANK1/CDC42EP3/CCR7/FLNA/KIRREL1/CDC42EP5/SH3BP1/SPTB/CORO1A/CRYAB/CCN2/TNXB/FMN1/PRKCE/FHOD1/PYCARD/TRPV4/SLC9A1/PLEKHG2/EFEMP2/DMTN/WAS/MYADM/ARHGEF2/NIN/ARPC1B/VASP/EML2/TPM1/MAP2/CDK5R1/TMSB10/EMILIN1/TGFB3/CARMIL1/HIP1R/S100A10/SPTAN1/CKAP2/SWAP70/TMSB4X/NCK2/SYNPO/PRKCD/LIMK1/HCK/CCDC88A/LIMA1/DAPK3/ARPC5/ARHGEF18/HDAC6/COTL1/RB1/MTOR/MAPRE1/WDR1/ARL2/TTC8/FLII/ARFIP1/TJP1/ARPC3/ARPC2/CDC42
Up-regulated,GO:0010714,positive regulation of collagen metabolic process,12/2667,23/16344,7.975138036944074e-5,0.0016286215107636133,ITGA2/WNT4/RGCC/RUNX1/CCN2/VIM/VSIR/TGFB1/PDGFRB/TGFB3/ENG/SUCO
Up-regulated,GO:0046641,positive regulation of alpha-beta T cell proliferation,12/2667,23/16344,7.975138036944074e-5,0.0016286215107636133,CCR2/CD3E/CD28/RASAL3/ZAP70/SYK/PTPN22/IL18/LGALS9/PTPRC/HLA-A/RIPK2
Up-regulated,GO:0003382,epithelial cell morphogenesis,15/2667,33/16344,8.106734664840876e-5,0.0016442332927362636,HOXA13/RAB25/COL22A1/COL15A1/POF1B/FAT1/SPINT2/STC1/GRHL2/BCL11B/ST14/PALLD/FRMD6/PKHD1/HEG1
Up-regulated,GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,15/2667,33/16344,8.106734664840876e-5,0.0016442332927362636,CCL19/CCL21/CD19/PDGFRA/FPR2/CCR7/TNFAIP8L3/SRC/FLT3/TGFB1/FGR/PDGFRB/AGAP2/FGFR3/CDC42
Up-regulated,GO:1903900,regulation of viral life cycle,39/2667,131/16344,8.299581484610265e-5,0.0016775803098158706,TRIM31/CXCL8/CH25H/PTX3/APOBEC3H/GSN/APOBEC3B/APOBEC3A/FCN1/CD28/BCL2/TRIM22/CIITA/TNF/TRIM59/TOP2A/APOBEC3D/KPNA2/TRIM15/CCL5/APOBEC3C/LTF/IFI16/APOBEC3G/ISG20/HLA-DRB1/LGALS9/TRIM10/OAS3/TMPRSS2/CD74/ZNFX1/PPIH/TRIM5/TRIM68/FAM111A/IFIT5/TASOR/P4HB
Up-regulated,GO:0032732,positive regulation of interleukin-1 production,24/2667,67/16344,8.32741525583595e-5,0.0016775803098158706,IGHD/CCL19/INAVA/F2RL1/NLRP2/EGR1/TNF/MEFV/NLRP12/MNDA/GBP5/CCL3/PYCARD/CLEC7A/IFI16/TMEM106A/LGALS9/TLR8/STAT3/LILRA5/HK1/CASP1/RIPK2/CASP8
Up-regulated,GO:0032102,negative regulation of response to external stimulus,90/2667,377/16344,8.373020969438562e-5,0.0016810883515408128,LEP/DDT/FAP/SPP1/TREM2/PDGFA/AJAP1/SEMA3E/SERPINE1/SEMA3G/CD200/ADTRP/WNT4/STAP1/EPPK1/CLDN19/SEMA7A/SLAMF8/SMPDL3B/THBD/SOCS3/CCN3/PDGFRA/SEMA3C/PLAT/SLIT2/PADI2/SLC12A2/CCL2/MMP28/SEMA4D/FPR2/TNF/CD96/THBS1/CD34/MEFV/SRC/NLRP12/ALOX5/RHBDF2/MICB/NLRC5/SEMA3D/PRKG1/SERPINE2/CARD16/SYT11/SYK/MDK/SEMA4F/LTF/SEMA4A/KLF4/GSTP1/FGR/HGF/PTGIS/IFI16/HTRA1/ROBO1/CD109/INPP5F/HLA-DRB1/LGALS9/RTN4RL1/SERPINB9/PLCG1/OAS3/PTPRC/PLK2/AOAH/METRNL/PPARD/HLA-A/SH2B3/IRAK3/CASK/PRKCD/ZFP36/NPLOC4/STAT2/TNFAIP3/SIRPA/HCK/RB1/SELENOS/MFHAS1/CHD8/TRAFD1
Up-regulated,GO:0031295,T cell costimulation,18/2667,44/16344,8.881835837302914e-5,0.0017713172942420497,CCL19/CD24/CD5/TNFRSF13C/CCL21/CD40LG/ICOS/TNFSF14/CD3E/CD28/CARD11/CCR7/LCK/SRC/TNFSF13B/PTPN6/CSK/PTPN11
Up-regulated,GO:0032715,negative regulation of interleukin-6 production,18/2667,44/16344,8.881835837302914e-5,0.0017713172942420497,FOXJ1/CD200/AQP4/SLAMF1/TNF/BANK1/NLRP12/GAS6/SYT11/PTPN22/HGF/IRAK3/INPP5D/TNFAIP3/SIRPA/PTPN6/CSK/SELENOS
Up-regulated,GO:0071347,cellular response to interleukin-1,33/2667,105/16344,9.011481387451379e-5,0.0017911821171124188,CCL20/CXCL8/CCL19/NLRP7/ZBP1/SOX9/CCL21/MAPK13/CCL18/AQP4/MMP2/HAS2/IL1B/EGR1/CCL2/ADAMTS12/GBP2/CCL4/CCL5/HYAL3/CCL3/PYCARD/DAB2IP/MYC/PTGIS/INHBB/ADAMTS7/ZNF675/IRAK3/GBP1/HYAL2/SIRPA/RPS6KA4
Up-regulated,GO:0008347,glial cell migration,19/2667,48/16344,9.706861357854031e-5,0.001916622989300781,TREM2/STAP1/ADGRG1/TGFB2/APCDD1/CCR2/CCL2/CSPG4/MMP14/CCL3/DAB2IP/LAMB1/NDN/CDK5R1/CX3CR1/TSPO/SRGAP2C/CSF1/ZMIZ1
Up-regulated,GO:0071622,regulation of granulocyte chemotaxis,19/2667,48/16344,9.706861357854031e-5,0.001916622989300781,CXCL8/CCL19/CCL21/S100A14/SLAMF1/SLIT2/CCR7/THBS1/RIPOR2/C5AR1/CCL5/IL34/TRPV4/RAC2/MDK/CD74/DNM1L/CSF1/AKIRIN1
Up-regulated,GO:0008360,regulation of cell shape,43/2667,150/16344,9.75360795912252e-5,0.0019185000657643639,PDPN/SEMA3E/FBLIM1/ATP10A/CCL2/FMNL1/SEMA4D/CDC42EP3/PLXNC1/CDC42EP5/CORO1A/FGD3/MSN/CCL3/RAC2/SEMA4A/FGR/DMTN/ITGB2/ANXA1/RHOF/PRAG1/TPM1/GNA12/PLXNA1/FMNL3/FGD2/MARK2/ALDOA/RHOQ/CDC42SE1/RND3/RHOB/PLEKHO1/HCK/MYH9/DAPK3/MYH14/ARHGEF18/EZR/WDR1/MYL12B/PARVA
Up-regulated,GO:0030204,chondroitin sulfate metabolic process,14/2667,30/16344,9.828907129248672e-5,0.0019185000657643639,CHST9/SPOCK2/CHST11/XYLT1/CHST3/CSGALNACT1/DCN/CHSY1/CHST15/CHPF/BGN/EXT1/CSGALNACT2/BPNT2
Up-regulated,GO:1902656,calcium ion import into cytosol,14/2667,30/16344,9.828907129248672e-5,0.0019185000657643639,CACNA1E/P2RX1/TRPV6/NALF2/CACNA1C/MS4A1/NALF1/TRPV3/CACNA2D1/TRPM2/TRPV4/CACNA1D/TRPV2/ATP2B4
Up-regulated,GO:1902742,apoptotic process involved in development,16/2667,37/16344,9.869286199074005e-5,0.0019185000657643639,LEF1/JAG2/FOXC1/TGFB2/CHEK1/SLIT2/CCN1/VDR/CRYAB/SLIT3/HNF1B/BAX/BAK1/SPI1/HAND2/PPP2R1B
Up-regulated,GO:0071560,cellular response to transforming growth factor beta stimulus,60/2667,230/16344,9.877234952031858e-5,0.0019185000657643639,WNT10A/PRDM16/ITGB6/SOX9/OVOL2/LTBP2/PDGFA/RASL11B/LEFTY1/FERMT1/ITGA3/WNT4/NPNT/COL1A1/ITGB8/PDGFD/PMEPA1/ADAMTSL2/TGFB2/VEPH1/FOS/DKK3/COL1A2/GDF15/ITGA8/JUN/CHST11/ZNF703/LTBP4/FBN1/THBS1/COL4A2/FMOD/SRC/COL3A1/LOX/TGFB1/FGFR2/HTRA1/CD109/HSPA5/STAT3/FUT8/LRRC32/CX3CR1/EMILIN1/ZYX/TGFB3/SMAD9/PML/SPI1/ENG/SLC2A10/APAF1/HYAL2/LPXN/ZMIZ1/SMURF2/TWSG1/DNM2
